Tokenizer,Vocabulary Size,average compression,average code compression,average english compression,average multilingual compression,ar Compression,arxiv_test Compression,arxiv_train Compression,arz Compression,b3g_test Compression,b3g_train Compression,bg Compression,c Compression,c# Compression,c++ Compression,c4_train Compression,ca Compression,ccnet_test Compression,ccnet_train Compression,cs Compression,da Compression,dart Compression,de Compression,deduped_code_test Compression,deduped_code_train Compression,elixir Compression,en Compression,es Compression,fa Compression,fi Compression,fr Compression,go Compression,haskell Compression,hr Compression,hu Compression,id Compression,it Compression,ja Compression,java Compression,javascript Compression,ko Compression,kotlin Compression,lua Compression,markdown Compression,math_train Compression,mmlu Compression,nb Compression,nl Compression,perl Compression,php Compression,pl Compression,pt Compression,python Compression,ro Compression,ru Compression,ruby Compression,rust Compression,scala Compression,shell Compression,sl Compression,sr Compression,stack_exchange_test Compression,stack_exchange_train Compression,sv Compression,swift Compression,typescript Compression,uk Compression,vi Compression,wikipedia_test Compression,wikipedia_train Compression,zh Compression,average code renyi,average english renyi,average multilingual renyi,average renyi,cp,mp,msl,mt,nc,nrn,rsc,sp,u64,vs,ar Token Count,arxiv_test Token Count,arxiv_train Token Count,arz Token Count,b3g_test Token Count,b3g_train Token Count,bg Token Count,c Token Count,c# Token Count,c++ Token Count,c4_train Token Count,ca Token Count,ccnet_test Token Count,ccnet_train Token Count,cs Token Count,da Token Count,dart Token Count,de Token Count,deduped_code_test Token Count,deduped_code_train Token Count,elixir Token Count,en Token Count,es Token Count,fa Token Count,fi Token Count,fr Token Count,go Token Count,haskell Token Count,hr Token Count,hu Token Count,id Token Count,it Token Count,ja Token Count,java Token Count,javascript Token Count,ko Token Count,kotlin Token Count,lua Token Count,markdown Token Count,math_train Token Count,mmlu Token Count,nb Token Count,nl Token Count,perl Token Count,php Token Count,pl Token Count,pt Token Count,python Token Count,ro Token Count,ru Token Count,ruby Token Count,rust Token Count,scala Token Count,shell Token Count,sl Token Count,sr Token Count,stack_exchange_test Token Count,stack_exchange_train Token Count,sv Token Count,swift Token Count,typescript Token Count,uk Token Count,vi Token Count,wikipedia_test Token Count,wikipedia_train Token Count,zh Token Count,average c/e compression
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_236000,236000.0,0.7853818408,0.7163930951,0.8390195083,0.8007329191,0.6607807958,0.7993254605,0.8043078658,0.6481554957,0.8713486757,0.8477095673,0.9779080022,0.674555546,0.6902296132,0.6882117298,0.8363132959,0.8508392892,0.8245998298,0.8300966682,0.8953304345,0.8524072358,0.7058824578,0.7887678698,0.6822713532,0.6969610439,0.7489556316,0.8083554416,0.7811623885,0.6157864646,0.8207574687,0.8542085801,0.6765346639,0.7864697188,0.8824310937,0.8521820652,0.6792189922,0.8865537408,0.6824334124,0.6823753234,0.7149064583,0.526297825,0.6925847382,0.7222621905,0.6919170863,0.8236007547,0.851774086,0.8490739913,0.8851742563,0.7495841141,0.7103738031,0.8232117319,0.7671450904,0.7074541062,0.8553989083,0.8968722555,0.7546078437,0.7206074465,0.7230278197,0.7273674254,0.8794768246,0.970300101,0.7797108782,0.7786483403,0.8519840212,0.726084492,0.7210667472,0.9412636534,0.6342289633,0.8398100747,0.8277256269,0.611903702,0.465484723,0.4343711502,0.5158021168,0.4894453719,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,236000.0,698292.0,3705951.0,2824874.0,1357504.0,6509209.0,5790465.0,536672.0,1394365.0,712074.0,1788930.0,504133.0,269762.0,1076727.0,999707.0,1075436.0,370798.0,792298.0,390194.0,1379698.0,1069056.0,752815.0,677338.0,382561.0,423291.0,624690.0,411427.0,1177880.0,1110986.0,417772.0,133623.0,194980.0,883629.0,1242239.0,803789.0,782493.0,383939.0,540169.0,1552088.0,896189.0,3980049.0,60039.0,370389.0,499464.0,1447761.0,815973.0,208373.0,216898.0,1122059.0,252465.0,375811.0,539445.0,1721591.0,848591.0,470630.0,599323.0,403509.0,795132.0,803189.0,293897.0,736551.0,558415.0,389942.0,145475.0,726235.0,817043.0,592447.0,0.7470496984000001
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_234000,234000.0,0.785740828,0.7166123953,0.8393347364,0.8012753524,0.6607817421,0.799592481,0.8044265954,0.648158838,0.8718143885,0.8480771714,0.9796226649,0.6746943888,0.6904806678,0.6884406297,0.8364858229,0.8511420767,0.824818094,0.8304711515,0.8956393023,0.8533911416,0.7061194453,0.7891256711,0.6824478925,0.6971325043,0.7492312116,0.8087337589,0.7814094619,0.6160948736,0.8212028684,0.8546155172,0.6767063994,0.7866990792,0.8826845615,0.8521884427,0.679309564,0.8875239415,0.6833002986,0.6826011437,0.7151513103,0.5267940491,0.6928911751,0.7225544295,0.6922668322,0.8238865283,0.8519727042,0.8493490774,0.8859965796,0.7498440266,0.710459991,0.8233302518,0.7673113244,0.7076073168,0.8560900987,0.8990081714,0.7547267468,0.7207305062,0.723314955,0.7276440732,0.8803015317,0.971437503,0.7798442406,0.7787821238,0.8527493361,0.72635657,0.7212720598,0.9417246998,0.6342856395,0.8405559455,0.828362851,0.6124159913,0.4655893313,0.4345121339,0.5159427561,0.4895745232,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,234000.0,698293.0,3707189.0,2825291.0,1357511.0,6512688.0,5792976.0,537613.0,1394652.0,712333.0,1789525.0,504237.0,269858.0,1077012.0,1000158.0,1075807.0,371226.0,792564.0,390371.0,1380055.0,1069319.0,753092.0,677655.0,382682.0,423503.0,625029.0,411623.0,1178179.0,1111310.0,417892.0,133624.0,195006.0,884596.0,1243817.0,804055.0,782761.0,384301.0,540408.0,1552716.0,896642.0,3981430.0,60053.0,370509.0,499928.0,1448263.0,816072.0,208403.0,216945.0,1122302.0,252669.0,376706.0,539530.0,1721885.0,848928.0,470809.0,599885.0,403982.0,795268.0,803327.0,294161.0,736827.0,558574.0,390133.0,145488.0,726880.0,817672.0,592943.0,0.747292980575
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_232000,232000.0,0.786222638,0.716855532,0.8396760662,0.8021363159,0.6633508963,0.7997995405,0.8045755058,0.6481655224,0.8722339182,0.8483636713,0.9801911822,0.6749265996,0.6906444834,0.6888903508,0.8366600089,0.851249314,0.8250922645,0.8307493154,0.8966932826,0.8540348183,0.7063635602,0.7898857462,0.6825868492,0.6973593797,0.7493306989,0.8092493206,0.781750464,0.6162781732,0.8221054927,0.8550349115,0.6770935224,0.7870806386,0.8834259547,0.8521948202,0.6793722676,0.8880386395,0.6839776565,0.6828031934,0.7153002314,0.5269667681,0.6932335127,0.7228145595,0.6927154026,0.8241799583,0.8521287613,0.8496837656,0.8868259918,0.7500003883,0.7106462961,0.8237371702,0.7675659807,0.7077504395,0.8563035545,0.909095899,0.7548778236,0.7208665417,0.7236267992,0.7278789921,0.880826879,0.9720050017,0.7800737023,0.7789362657,0.8532914343,0.7267094828,0.7214631683,0.9421664353,0.634791366,0.8413607922,0.8289828527,0.6129437732,0.465702177,0.4346510608,0.5160039042,0.4896666833,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,232000.0,701008.0,3708149.0,2825814.0,1357525.0,6515822.0,5794933.0,537925.0,1395132.0,712502.0,1790694.0,504342.0,269892.0,1077370.0,1000493.0,1077073.0,371506.0,792838.0,390747.0,1380336.0,1069667.0,753192.0,678087.0,382849.0,423629.0,625716.0,411825.0,1178853.0,1111849.0,418243.0,133625.0,195024.0,885109.0,1245050.0,804293.0,782924.0,384427.0,540675.0,1553275.0,897223.0,3982848.0,60064.0,370655.0,500396.0,1448565.0,816286.0,208506.0,217017.0,1122529.0,252732.0,380933.0,539638.0,1722210.0,849294.0,470961.0,600243.0,404218.0,795502.0,803486.0,294348.0,737185.0,558722.0,390316.0,145604.0,727576.0,818284.0,593454.0,0.74756066555
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_230000,230000.0,0.7867115377,0.717052927,0.8400236119,0.8030580743,0.6672230802,0.799981796,0.8047702566,0.6534701164,0.8728761976,0.8487052166,0.9809492052,0.6752052526,0.6908431946,0.689082319,0.836908846,0.8517192655,0.8253641374,0.831036613,0.8976148909,0.8549957356,0.7065025454,0.7900838508,0.6827327289,0.697740113,0.749456053,0.809583481,0.7820547114,0.616871715,0.8225246152,0.8553754098,0.6773623258,0.78725903,0.8857409602,0.8522011977,0.679584763,0.8891663598,0.6843946189,0.6830476905,0.7154317937,0.5274575091,0.6934130155,0.7231072638,0.6931377227,0.8244446247,0.8522706315,0.8503966971,0.8878219954,0.7501733182,0.7107794956,0.8238359368,0.7677746575,0.7079023891,0.8569947449,0.9093464813,0.7549673506,0.72099881,0.7238304351,0.7280799095,0.8832496397,0.97278411,0.7802247156,0.7791165827,0.8537900486,0.7270308503,0.7216491118,0.9426371372,0.6350137113,0.8421552313,0.8296079198,0.6136109886,0.4657996573,0.4347759807,0.5161717821,0.4898055563,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,230000.0,705100.0,3708994.0,2826498.0,1368635.0,6520620.0,5797266.0,538341.0,1395708.0,712707.0,1791193.0,504492.0,270041.0,1077725.0,1000839.0,1078180.0,371924.0,792994.0,390845.0,1380631.0,1070251.0,753318.0,678367.0,382998.0,424037.0,626035.0,411989.0,1179321.0,1112101.0,419339.0,133626.0,195085.0,886233.0,1245809.0,804581.0,783068.0,384785.0,540815.0,1553904.0,897770.0,3984127.0,60074.0,370966.0,500958.0,1448899.0,816439.0,208531.0,217076.0,1122770.0,252936.0,381038.0,539702.0,1722526.0,849533.0,471091.0,601894.0,404542.0,795656.0,803672.0,294520.0,737511.0,558866.0,390511.0,145655.0,728263.0,818901.0,594100.0,0.747795598225
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_228000,228000.0,0.7872397973,0.7172957359,0.8403544207,0.8040692352,0.6687409157,0.8001610319,0.8049092017,0.6549177788,0.8735734951,0.8491165936,0.9819841981,0.6754321419,0.691048691,0.6893192977,0.8371344583,0.8519684344,0.8256115035,0.8312965094,0.8991134411,0.8588577957,0.7067422057,0.7929361537,0.6828702021,0.6979715519,0.7497893356,0.8098627436,0.7841231855,0.6175438137,0.8227545414,0.8559671295,0.6775656515,0.7876009469,0.8862500079,0.8522394628,0.6796718513,0.8900673321,0.6850417622,0.6833864209,0.7156108645,0.5276411943,0.6939143413,0.7233794928,0.6934851524,0.8247409518,0.8523699406,0.8513640834,0.8890909252,0.7503586741,0.7109440362,0.8240374207,0.7679161332,0.7080883855,0.8579603785,0.9096495666,0.7550960457,0.7211235441,0.7242666762,0.7283488297,0.8836091651,0.9745322945,0.780372787,0.7792649079,0.8546075442,0.7272270225,0.7218311814,0.9460792952,0.6352011789,0.8430502763,0.830423445,0.6141408362,0.4659090254,0.4349178017,0.5162275968,0.4898945306,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,228000.0,706704.0,3709825.0,2826986.0,1371667.0,6525829.0,5800076.0,538909.0,1396177.0,712919.0,1791809.0,504628.0,270120.0,1078048.0,1001152.0,1079980.0,373604.0,793263.0,392256.0,1380909.0,1070606.0,753653.0,678601.0,384011.0,424499.0,626210.0,412274.0,1179675.0,1112584.0,419580.0,133632.0,195110.0,887131.0,1246987.0,804980.0,783264.0,384919.0,541206.0,1554489.0,898220.0,3985559.0,60081.0,371388.0,501674.0,1449257.0,816628.0,208582.0,217116.0,1123065.0,253221.0,381165.0,539794.0,1722824.0,850045.0,471265.0,602139.0,405269.0,795807.0,803825.0,294802.0,737710.0,559007.0,391937.0,145698.0,729037.0,819706.0,594613.0,0.7480604070999999
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_226000,226000.0,0.7877588693,0.7175255144,0.8406807918,0.8050703017,0.6687409157,0.8002451498,0.8050441606,0.6549192112,0.8739089583,0.8495316305,0.9824980503,0.6756227483,0.6913152548,0.6896097506,0.8374231093,0.854248803,0.8258795473,0.8316045655,0.8996887178,0.859135956,0.7070166123,0.7935264247,0.6830234995,0.6981756093,0.7499942795,0.8103377287,0.7881702887,0.6175714541,0.8229844675,0.8566398213,0.6777569155,0.7879294136,0.8866006383,0.85821519,0.6798216432,0.8916846677,0.6859866572,0.6836020538,0.7158182577,0.5281045196,0.6942720647,0.7236414842,0.6938982077,0.8249845111,0.8525969328,0.851540597,0.8899610991,0.7505331572,0.711105965,0.8243060658,0.7717147566,0.708263033,0.8586414043,0.9099789034,0.7551869716,0.7212637652,0.7244822406,0.7286270231,0.8838718387,0.9754484682,0.7805404706,0.7794752777,0.8549583135,0.7275523331,0.7220313289,0.9472065657,0.6358638549,0.8436377219,0.8311599503,0.6150094557,0.4660262784,0.4350583548,0.5164758523,0.4900810341,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,226000.0,706704.0,3710215.0,2827460.0,1371670.0,6528335.0,5802911.0,539191.0,1396571.0,713194.0,1792564.0,504802.0,270843.0,1078398.0,1001523.0,1080671.0,373725.0,793571.0,392548.0,1381219.0,1070919.0,753859.0,678999.0,385993.0,424518.0,626385.0,412598.0,1180008.0,1113048.0,419746.0,134569.0,195153.0,888743.0,1248707.0,805234.0,783491.0,385257.0,541485.0,1555052.0,898755.0,3986736.0,60097.0,371465.0,502165.0,1449594.0,816814.0,208650.0,218190.0,1123342.0,253422.0,381303.0,539859.0,1723159.0,850298.0,471445.0,602318.0,405650.0,795978.0,804042.0,294923.0,738040.0,559162.0,392404.0,145850.0,729545.0,820433.0,595454.0,0.74831433375
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_224000,224000.0,0.7884538232,0.717754321,0.8410347909,0.8065723579,0.672174025,0.8004437976,0.8051964877,0.6625289879,0.8742962268,0.8499168023,0.9827258216,0.6757838446,0.691541107,0.6898928941,0.8377283495,0.8546619819,0.8261414643,0.8319533083,0.9008992133,0.8610439976,0.7071849982,0.7946928165,0.6831461374,0.6983314231,0.7500808335,0.8107924255,0.7885092489,0.6185403237,0.8232827145,0.8572606079,0.678021124,0.7882125746,0.886780178,0.8583363627,0.6799540174,0.8924572164,0.6865068988,0.6838100461,0.7159553017,0.5285047888,0.6946285061,0.7242133978,0.6942703436,0.825275458,0.8529090471,0.8550915005,0.890409478,0.7507899632,0.7112208822,0.8321876407,0.7719977081,0.7084710968,0.8593122656,0.9132245408,0.7553156667,0.7215161633,0.7246782083,0.7288356681,0.8851470532,0.9769898524,0.7807228632,0.7796488085,0.8558917659,0.727839198,0.7222185636,0.9489155754,0.6365832073,0.8444957624,0.8321335151,0.6159885892,0.466140901,0.4352053587,0.5166313487,0.4902225119,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,224000.0,710332.0,3711136.0,2827995.0,1387608.0,6531228.0,5805542.0,539316.0,1396904.0,713427.0,1793300.0,504986.0,270974.0,1078740.0,1001943.0,1082125.0,374555.0,793760.0,393125.0,1381467.0,1071158.0,753946.0,679380.0,386159.0,425184.0,626612.0,412897.0,1180468.0,1113448.0,419831.0,134588.0,195191.0,889513.0,1249654.0,805479.0,783641.0,385549.0,541763.0,1556281.0,899237.0,3988142.0,60119.0,373014.0,502418.0,1450090.0,816946.0,210645.0,218270.0,1123672.0,253620.0,382663.0,539951.0,1723762.0,850528.0,471580.0,603187.0,406291.0,796164.0,804221.0,295245.0,738331.0,559307.0,393112.0,146015.0,730287.0,821394.0,596402.0,0.7485744384749999
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_222000,222000.0,0.788871528,0.717978596,0.8413852597,0.8072507284,0.6721882192,0.8005770921,0.8054456207,0.6625371047,0.8748829527,0.8502239442,0.983434646,0.6760218607,0.6917223704,0.6901652658,0.8380153416,0.8561696115,0.8264125714,0.8323194882,0.901502796,0.8614325025,0.7072705275,0.7949010285,0.6833182261,0.698618929,0.7502768235,0.8110669144,0.7902408047,0.6189389278,0.823625633,0.8575367437,0.6782198548,0.788536086,0.8880411801,0.8583873827,0.6803615906,0.8935949698,0.6873864203,0.6840307727,0.716223908,0.5291106758,0.6948913495,0.7245400726,0.6946972961,0.8256493846,0.8531786003,0.8554720363,0.8911502778,0.7509716949,0.7113566934,0.8331634548,0.7722806596,0.708613589,0.8598103292,0.9159904922,0.7554835298,0.7216413159,0.7249287061,0.7290659504,0.8855711464,0.9775212812,0.7808493613,0.7798087671,0.856288918,0.7281901391,0.7224923137,0.9497942188,0.6369581424,0.8452046288,0.8328538113,0.6168799312,0.4662531004,0.4353502667,0.5168486956,0.4903929401,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,222000.0,710347.0,3711754.0,2828870.0,1387625.0,6535611.0,5807640.0,539705.0,1397396.0,713614.0,1794008.0,505159.0,271452.0,1079094.0,1002384.0,1082850.0,374724.0,793856.0,393228.0,1381815.0,1071599.0,754143.0,679610.0,387007.0,425458.0,626873.0,413030.0,1180814.0,1113905.0,420428.0,134596.0,195308.0,890647.0,1251255.0,805739.0,783935.0,385991.0,541968.0,1556983.0,899790.0,3989949.0,60138.0,373180.0,502836.0,1450441.0,817102.0,210892.0,218350.0,1123898.0,253767.0,383822.0,540071.0,1724061.0,850822.0,471729.0,603476.0,406512.0,796293.0,804386.0,295382.0,738687.0,559519.0,393476.0,146101.0,730900.0,822105.0,597265.0,0.748830261925
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_220000,220000.0,0.7893287421,0.7182291276,0.8417369555,0.8080201433,0.6721920043,0.8007766026,0.8056144617,0.6627849071,0.8753126561,0.8505848141,0.9836460178,0.6763469559,0.6920451549,0.6903587728,0.8382940392,0.8565449419,0.8267173754,0.8326483029,0.9017650423,0.8620279034,0.7075057331,0.7952871305,0.6834324574,0.6987929971,0.7505145983,0.8115263849,0.7905654714,0.6205406176,0.8241485507,0.8582862553,0.6783875698,0.7889551643,0.8881489039,0.8584065153,0.6836500444,0.8944417634,0.6881176153,0.6842659314,0.7163892744,0.5302731015,0.6952824092,0.7246764198,0.6951458664,0.8259860635,0.8533914055,0.8564096216,0.8915419447,0.751213486,0.7115612809,0.833325432,0.7727864353,0.7088847024,0.8600779961,0.9165179083,0.755680769,0.721854787,0.7251502348,0.7294538755,0.8859805651,0.9778218631,0.7810111613,0.7799696951,0.8571296049,0.728495734,0.7226575968,0.9507863134,0.6417974217,0.8462280329,0.8336176696,0.6175822632,0.4663685416,0.4355081499,0.5170433278,0.4905557467,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,220000.0,710351.0,3712679.0,2829463.0,1388144.0,6538821.0,5810105.0,539821.0,1398068.0,713947.0,1794511.0,505327.0,271571.0,1079492.0,1002780.0,1083165.0,374983.0,794120.0,393419.0,1382046.0,1071866.0,754382.0,679995.0,387166.0,426559.0,627271.0,413391.0,1181106.0,1114497.0,420479.0,134599.0,196252.0,891491.0,1252586.0,806016.0,784116.0,386839.0,542273.0,1557276.0,900371.0,3991576.0,60153.0,373589.0,503057.0,1450908.0,817337.0,210933.0,218493.0,1124328.0,253846.0,384043.0,540212.0,1724571.0,851082.0,471980.0,603755.0,406637.0,796458.0,804552.0,295672.0,738997.0,559647.0,393887.0,147211.0,731785.0,822859.0,597945.0,0.749106084575
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_218000,218000.0,0.7898067866,0.7185056942,0.8420235984,0.8088910671,0.6732792817,0.8009241325,0.8057761846,0.6666127136,0.8757042082,0.8509623732,0.9855283202,0.6766652782,0.6923078414,0.6905692068,0.8384964267,0.8572293679,0.8269938434,0.8329057083,0.9025126523,0.8627888212,0.70775163,0.796045184,0.6836085022,0.6990589889,0.7508886707,0.8118772533,0.7909268928,0.6211676188,0.825175992,0.8585831532,0.6785926186,0.7894252115,0.8895915578,0.8584065153,0.6837092645,0.8950628122,0.6888279346,0.6845163711,0.716534541,0.5311408084,0.6955349954,0.7248537176,0.6955318995,0.8262937719,0.8535190886,0.8579959516,0.8920310852,0.7514035018,0.7117110215,0.8337323504,0.7730127965,0.7091034846,0.8616535036,0.9170095269,0.755890598,0.7220092395,0.7258940599,0.7297954352,0.8862270968,0.9789039581,0.7812190496,0.7801180204,0.8583442526,0.7288230162,0.7230010756,0.9516577153,0.6422246733,0.8470039699,0.834462574,0.6184591454,0.4664996947,0.4356508191,0.5171956139,0.4907012622,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,218000.0,711500.0,3713363.0,2830031.0,1396161.0,6541746.0,5812684.0,540854.0,1398726.0,714218.0,1795058.0,505449.0,271788.0,1079853.0,1003090.0,1084063.0,375314.0,794396.0,393794.0,1382402.0,1072274.0,754758.0,680289.0,387343.0,426990.0,628053.0,413534.0,1181463.0,1115161.0,421162.0,134599.0,196269.0,892110.0,1253879.0,806311.0,784275.0,387472.0,542470.0,1557657.0,900871.0,3993063.0,60162.0,374281.0,503333.0,1451275.0,817509.0,211036.0,218557.0,1124675.0,254311.0,384249.0,540362.0,1724940.0,851955.0,472201.0,603923.0,407087.0,796670.0,804705.0,296091.0,739329.0,559913.0,394248.0,147309.0,732456.0,823693.0,598794.0,0.74938517025
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_216000,216000.0,0.7903667888,0.7187691275,0.8424303854,0.8099008534,0.6738233936,0.8010509565,0.8059592618,0.6671398307,0.8763605434,0.8513447635,0.9875964839,0.6768728167,0.6925036447,0.690780795,0.8387286747,0.8576362386,0.8273507245,0.8331581316,0.9031187326,0.8631060618,0.7080928563,0.7964777799,0.6840065809,0.6993191132,0.7511264454,0.812292567,0.7963808851,0.6228202252,0.8272584659,0.8590627576,0.6787700978,0.7898039393,0.8899759839,0.8584575353,0.6838172539,0.8965587473,0.6908682487,0.6846793692,0.7167126982,0.5314780215,0.6958183534,0.7251254813,0.6959735212,0.8267028771,0.8537177068,0.8581564186,0.8931157012,0.7515691831,0.7119121266,0.8340721075,0.7733417276,0.7093607271,0.8619482759,0.9190285043,0.7561284041,0.7221980149,0.7261343333,0.7301895424,0.8868302189,0.9813254461,0.7814181126,0.7803342068,0.8586776285,0.7291295969,0.7233832927,0.9531446503,0.6425342128,0.8482308985,0.8355587209,0.61937321,0.4666196001,0.4358182851,0.5173434429,0.4908425279,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,216000.0,712075.0,3713951.0,2830674.0,1397265.0,6546649.0,5815296.0,541989.0,1399155.0,714420.0,1795608.0,505589.0,271917.0,1080319.0,1003394.0,1084791.0,375452.0,794779.0,394008.0,1383207.0,1072673.0,754997.0,680637.0,390014.0,428126.0,629638.0,413765.0,1181772.0,1115696.0,421344.0,134607.0,196300.0,893601.0,1257593.0,806503.0,784470.0,387718.0,542691.0,1558241.0,901443.0,3995040.0,60176.0,374351.0,503945.0,1451595.0,817740.0,211122.0,218650.0,1125083.0,254398.0,385095.0,540532.0,1725391.0,852237.0,472456.0,604334.0,408094.0,796873.0,804928.0,296206.0,739640.0,560209.0,394864.0,147380.0,733517.0,824775.0,599679.0,0.7496844419750001
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_214000,214000.0,0.7907730963,0.7190156901,0.8427952241,0.8105083748,0.6738271787,0.8013742713,0.8061147208,0.6671403082,0.8767486151,0.8517201266,0.9892983914,0.6769811817,0.6926926626,0.690996615,0.8389476513,0.8593457266,0.8276708453,0.8334429382,0.9043708545,0.863386521,0.7083717176,0.7967466363,0.684143065,0.6995948841,0.7512358815,0.812717428,0.7966790067,0.6234384979,0.828461965,0.8592184733,0.6791106971,0.7900644474,0.8902653596,0.8584702904,0.6838869246,0.8970654188,0.6918021566,0.6849340537,0.7169228324,0.5324882901,0.6962376207,0.7253721161,0.6964421653,0.8270650086,0.8540440081,0.8583375169,0.89386359,0.7518166695,0.7120618672,0.8343763087,0.7734973509,0.7095889668,0.8621820609,0.9198685517,0.7563382331,0.7223918131,0.7264691824,0.7305403751,0.8876167724,0.9829654211,0.7815642228,0.7805659044,0.8591182644,0.7294351917,0.7236492952,0.953550178,0.6428219538,0.8488958221,0.8363570237,0.6206529003,0.466745476,0.4359775497,0.5175085801,0.4909936421,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,214000.0,712079.0,3715450.0,2831220.0,1397266.0,6549548.0,5817860.0,542923.0,1399379.0,714615.0,1796169.0,505721.0,272459.0,1080737.0,1003737.0,1086295.0,375574.0,795092.0,394141.0,1383483.0,1073096.0,755107.0,680993.0,390160.0,428551.0,630554.0,413840.0,1182365.0,1116064.0,421481.0,134609.0,196320.0,894106.0,1259293.0,806803.0,784700.0,388455.0,543018.0,1558771.0,902050.0,3996790.0,60199.0,374430.0,504367.0,1452073.0,817912.0,211199.0,218694.0,1125445.0,254467.0,385447.0,540682.0,1725854.0,852630.0,472683.0,604870.0,408776.0,797022.0,805167.0,296358.0,739950.0,560415.0,395032.0,147446.0,734092.0,825563.0,600918.0,0.7499605736
u64_h2_cp_0.7_msl_128_mt_BPE_mp_0.0_nrn_gpt_nc_10000000000_vs_212000,212000.0,0.7914926126,0.7192681402,0.843283633,0.8119260646,0.6741725715,0.8015604092,0.8062644853,0.6671641812,0.8775315855,0.8521244765,0.9906030656,0.6771746908,0.6929233615,0.6912516749,0.8392329845,0.8597935998,0.8279932637,0.8337435213,0.9047288415,0.8640623815,0.7085997958,0.7971145449,0.6843379011,0.6998341463,0.7512965688,0.8134096174,0.8018920514,0.624138237,0.8290729115,0.8607071154,0.679347336,0.7902640759,0.8906054289,0.8710276082,0.68509571,0.8984088508,0.6925652142,0.6851844934,0.7171430164,0.5327665594,0.6965222609,0.7262869917,0.6968606251,0.8274230015,0.8542000653,0.8590940038,0.8955738097,0.7519688892,0.7122533959,0.8345264339,0.7738722616,0.7097749632,0.8630731544,0.9238874146,0.7565354723,0.7225424985,0.7267068997,0.7308479333,0.8878603692,0.9835786082,0.7817554409,0.7807539769,0.860915595,0.7296491081,0.7239398318,0.9545350311,0.6437156945,0.8497631137,0.8371543136,0.6213046231,0.4668698603,0.4361503915,0.5178091853,0.4912129501,70,0,128.0,BPE,10.0,gpt,0.0,False,1.0,212000.0,712444.0,3716313.0,2831746.0,1397316.0,6555397.0,5820622.0,543639.0,1399779.0,714853.0,1796832.0,505893.0,272601.0,1081158.0,1004099.0,1086725.0,375868.0,795348.0,394323.0,1383877.0,1073463.0,755168.0,681573.0,392713.0,429032.0,631019.0,414557.0,1182777.0,1116346.0,421642.0,136578.0,196667.0,895445.0,1260682.0,807098.0,784941.0,388658.0,543240.0,1560737.0,902592.0,3998520.0,60210.0,374760.0,505332.0,1452367.0,818132.0,211237.0,218800.0,1125740.0,254730.0,387131.0,540823.0,1726214.0,852909.0,472882.0,605036.0,409031.0,797217.0,805361.0,296978.0,740167.0,560640.0,395440.0,147651.0,734842.0,826350.0,601549.0,0.7502720133999999
